Order_id,Total_price,Unique_pizza_count,Total_quantity,Order_date,Unit_price,Max_pizza_size,Min_pizza_size,Unique_pizza_category_count
3084,33.5,2,2,2/21/2015,16.75,M,M,2
3085,11,1,1,2/21/2015,11,S,S,1
3086,16,1,1,2/21/2015,16,M,M,1
3087,32.5,2,2,2/21/2015,16.25,L,S,2
3088,28.5,2,2,2/21/2015,14.25,M,S,2
3089,49.25,3,3,2/21/2015,16.416666666666668,L,S,2
3090,57,4,4,2/21/2015,14.25,L,S,2
3091,37.25,2,2,2/21/2015,18.625,L,M,2
3092,53.5,3,3,2/21/2015,17.833333333333332,L,M,2
3093,13.25,1,1,2/21/2015,13.25,M,M,1
3094,12,1,1,2/21/2015,12,S,S,1
3095,146.4,7,8,2/21/2015,17.95,L,S,3
3096,38.2,2,2,2/21/2015,19.1,L,L,1
3097,60.9,3,3,2/21/2015,20.3,L,S,2
3098,37.5,2,2,2/21/2015,18.75,L,M,2
3099,16.75,1,1,2/21/2015,16.75,M,M,1
3100,12,1,1,2/21/2015,12,S,S,1
3101,70.95,4,4,2/21/2015,17.7375,L,S,3
3102,45,3,3,2/21/2015,15,L,S,2
3103,16.75,1,1,2/21/2015,16.75,M,M,1
3104,20.75,1,1,2/21/2015,20.75,L,L,1
3105,54.7,3,4,2/21/2015,14.233333333333334,L,S,2
3106,16.5,1,1,2/21/2015,16.5,M,M,1
3107,37,2,2,2/21/2015,18.5,L,M,2
3108,69.25,4,4,2/21/2015,17.3125,L,S,3
3109,58.95,3,3,2/21/2015,19.650000000000002,L,L,2
3110,12,1,1,2/21/2015,12,S,S,1
3111,37,2,2,2/21/2015,18.5,L,M,2
3112,66.35,4,4,2/21/2015,16.5875,L,S,2
3113,40.75,2,2,2/21/2015,20.375,L,L,2
3114,20.75,1,1,2/21/2015,20.75,L,L,1
3115,12,1,1,2/21/2015,12,S,S,1
3116,30.5,2,2,2/21/2015,15.25,L,S,2
3117,12.5,1,1,2/21/2015,12.5,M,M,1
3118,36.75,2,2,2/21/2015,18.375,L,M,1
3119,16,1,1,2/21/2015,16,M,M,1
3120,33.25,2,2,2/21/2015,16.625,L,M,2
3121,20.5,1,1,2/21/2015,20.5,L,L,1
3122,32.25,2,2,2/21/2015,16.125,L,S,2
3123,32.75,2,2,2/21/2015,16.375,L,S,2
3124,49.2,3,3,2/21/2015,16.400000000000002,L,M,2
3125,47,3,3,2/21/2015,15.666666666666666,L,S,2
3126,16.75,1,1,2/21/2015,16.75,M,M,1
3127,57.5,3,3,2/21/2015,19.166666666666668,L,M,3
3128,16.5,1,1,2/21/2015,16.5,L,L,1
3129,12,1,1,2/21/2015,12,S,S,1
3130,27,2,2,2/21/2015,13.5,M,S,1
3131,12.75,1,1,2/21/2015,12.75,S,S,1
3132,47.45,3,3,2/21/2015,15.816666666666668,L,S,2
3133,61.5,3,3,2/21/2015,20.5,L,L,3
3134,28,2,2,2/22/2015,14,M,S,1
3135,20.75,1,1,2/22/2015,20.75,L,L,1
3136,183.25,8,11,2/22/2015,16.25,L,S,4
3137,17.5,1,1,2/22/2015,17.5,L,L,1
3138,136.5,8,8,2/22/2015,17.0625,L,S,2
3139,16,1,1,2/22/2015,16,M,M,1
3140,12.5,1,1,2/22/2015,12.5,S,S,1
3141,25.5,1,1,2/22/2015,25.5,XL,XL,1
3142,61.75,4,4,2/22/2015,15.4375,L,S,3
3143,32.75,2,2,2/22/2015,16.375,L,S,2
3144,69.5,4,4,2/22/2015,17.375,L,S,3
3145,51.75,4,4,2/22/2015,12.9375,M,S,2
3146,63.45,3,4,2/22/2015,15.65,L,S,2
3147,69.75,4,4,2/22/2015,17.4375,L,S,2
3148,16.25,1,1,2/22/2015,16.25,M,M,1
3149,45.5,3,3,2/22/2015,15.166666666666666,L,S,1
3150,18.5,1,1,2/22/2015,18.5,L,L,1
3151,48.25,3,3,2/22/2015,16.083333333333332,L,S,1
3152,75.5,4,4,2/22/2015,18.875,L,XL,2
3153,31.25,2,2,2/22/2015,15.625,L,S,2
3154,16,1,1,2/22/2015,16,M,M,1
3155,16.75,1,1,2/22/2015,16.75,M,M,1
3156,37.5,2,2,2/22/2015,18.75,L,M,1
3157,28.75,2,2,2/22/2015,14.375,M,S,2
3158,10.5,1,1,2/22/2015,10.5,S,S,1
3159,32.75,2,2,2/22/2015,16.375,L,S,2
3160,37,2,2,2/22/2015,18.5,L,M,2
3161,58,4,4,2/22/2015,14.5,L,S,3
3162,48.75,3,3,2/22/2015,16.25,L,S,3
3163,12,1,1,2/22/2015,12,S,S,1
3164,16.5,1,1,2/22/2015,16.5,M,M,1
3165,41.25,2,2,2/22/2015,20.625,L,L,2
3166,20.75,1,1,2/22/2015,20.75,L,L,1
3167,66.25,4,4,2/22/2015,16.5625,L,S,3
3168,12,1,1,2/22/2015,12,S,S,1
3169,51.25,4,4,2/22/2015,12.8125,M,S,3
3170,49.75,3,3,2/22/2015,16.583333333333332,L,S,3
3171,20.75,1,1,2/23/2015,20.75,L,L,1
3172,32.75,2,2,2/23/2015,16.375,L,S,2
3173,43.25,3,3,2/23/2015,14.416666666666666,M,S,2
3174,20.75,1,1,2/23/2015,20.75,L,L,1
3175,52,3,3,2/23/2015,17.333333333333332,L,S,2
3176,28.75,2,2,2/23/2015,14.375,M,S,2
3177,32,2,2,2/23/2015,16,L,M,2
3178,12.5,1,1,2/23/2015,12.5,S,S,1
3179,75.25,4,4,2/23/2015,18.8125,L,M,2
3180,20.75,1,1,2/23/2015,20.75,L,L,1
3181,36.75,2,2,2/23/2015,18.375,L,M,2
3182,16.75,1,1,2/23/2015,16.75,M,M,1
3183,20.75,1,1,2/23/2015,20.75,L,L,1
3184,20.25,1,1,2/23/2015,20.25,L,L,1
3185,49,3,3,2/23/2015,16.333333333333332,L,S,3
3186,52.25,3,3,2/23/2015,17.416666666666668,L,S,2
3187,238,12,14,2/23/2015,16.729166666666668,L,S,4
3188,20.75,1,1,2/23/2015,20.75,L,L,1
3189,178.75,8,9,2/23/2015,19.75,L,XL,2
3190,30.5,2,2,2/23/2015,15.25,L,S,1
3191,41,2,2,2/23/2015,20.5,L,L,2
3192,14.5,1,1,2/23/2015,14.5,M,M,1
3193,16.5,1,1,2/23/2015,16.5,M,M,1
3194,17.95,1,1,2/23/2015,17.95,L,L,1
3195,39.75,3,3,2/23/2015,13.25,M,S,2
3196,41.25,2,2,2/23/2015,20.625,L,L,2
3197,16,1,1,2/23/2015,16,M,M,1
3198,40.5,2,2,2/23/2015,20.25,L,L,1
3199,36.4,2,2,2/23/2015,18.2,S,S,2
3200,33,2,2,2/23/2015,16.5,L,M,2
3201,82.25,4,4,2/23/2015,20.5625,L,L,4
3202,70.25,4,4,2/23/2015,17.5625,M,XL,3
3203,32.75,2,2,2/23/2015,16.375,L,S,2
3204,32.75,2,2,2/23/2015,16.375,L,S,2
3205,58,3,3,2/23/2015,19.333333333333332,L,M,2
3206,55,4,4,2/23/2015,13.75,L,S,3
3207,31,2,2,2/23/2015,15.5,L,S,1
3208,12,1,1,2/23/2015,12,S,S,1
3209,12,1,1,2/23/2015,12,S,S,1
3210,56.25,4,4,2/23/2015,14.0625,L,S,2
3211,28.25,2,2,2/23/2015,14.125,M,S,2
3212,37,2,2,2/23/2015,18.5,L,M,2
3213,12.75,1,1,2/23/2015,12.75,S,S,1
3214,12.5,1,1,2/23/2015,12.5,S,S,1
3215,15.25,1,1,2/23/2015,15.25,L,L,1
3216,71.7,4,4,2/23/2015,17.925,L,S,2
3217,60.75,4,4,2/23/2015,15.1875,M,S,3
3218,12,1,1,2/23/2015,12,S,S,1
3219,37,2,2,2/23/2015,18.5,L,M,1
3220,16.5,1,1,2/23/2015,16.5,L,L,1
3221,20.5,1,1,2/23/2015,20.5,L,L,1
3222,38.25,3,3,2/23/2015,12.75,M,S,2
3223,52.5,3,3,2/23/2015,17.5,L,S,2
3224,12,1,1,2/23/2015,12,S,S,1
3225,20.5,1,1,2/24/2015,20.5,L,L,1
3226,97.25,5,6,2/24/2015,17.5,L,S,3
3227,29.25,2,2,2/24/2015,14.625,M,S,2
3228,31,2,2,2/24/2015,15.5,L,S,1
3229,30.75,2,2,2/24/2015,15.375,L,S,2
3230,33.25,2,2,2/24/2015,16.625,L,S,2
3231,34.45,2,2,2/24/2015,17.225,L,M,1
3232,64.95,4,4,2/24/2015,16.2375,L,S,2
3233,20.75,1,1,2/24/2015,20.75,L,L,1
3234,165.65,10,10,2/24/2015,16.565,L,S,4
3235,20.75,1,1,2/24/2015,20.75,L,L,1
3236,77.65,4,4,2/24/2015,19.4125,L,S,2
3237,16.75,1,1,2/24/2015,16.75,M,M,1
3238,20.75,1,1,2/24/2015,20.75,L,L,1
3239,20.75,1,1,2/24/2015,20.75,L,L,1
3240,37.25,3,3,2/24/2015,12.416666666666666,S,S,3
3241,12,1,1,2/24/2015,12,S,S,1
3242,49.25,3,3,2/24/2015,16.416666666666668,L,S,1
3243,25,2,2,2/24/2015,12.5,S,S,1
3244,36.75,2,2,2/24/2015,18.375,L,M,1
3245,20.25,1,1,2/24/2015,20.25,L,L,1
3246,47.25,3,3,2/24/2015,15.75,L,S,2
3247,16.5,1,1,2/24/2015,16.5,M,M,1
3248,11,1,1,2/24/2015,11,S,S,1
3249,46.25,3,3,2/24/2015,15.416666666666666,L,S,2
3250,63.25,4,4,2/24/2015,15.8125,L,S,3
3251,20.75,1,1,2/24/2015,20.75,L,L,1
3252,20.75,1,1,2/24/2015,20.75,L,L,1
3253,14.5,1,1,2/24/2015,14.5,M,M,1
3254,48.75,3,3,2/24/2015,16.25,L,S,2
3255,49.5,3,3,2/24/2015,16.5,L,S,2
3256,62.25,4,4,2/24/2015,15.5625,L,S,2
3257,41.25,2,2,2/24/2015,20.625,L,L,2
3258,37.75,3,3,2/24/2015,12.583333333333334,M,S,2
3259,20.25,1,1,2/24/2015,20.25,L,L,1
3260,28.75,2,2,2/24/2015,14.375,M,S,2
3261,68.25,4,4,2/24/2015,17.0625,L,M,4
3262,47.75,3,3,2/24/2015,15.916666666666666,L,S,3
3263,20.75,1,1,2/24/2015,20.75,L,L,1
3264,32,2,2,2/24/2015,16,M,M,2
3265,54.25,3,4,2/24/2015,12.666666666666666,M,S,2
3266,35.65,2,2,2/24/2015,17.825,S,S,2
3267,24.5,2,2,2/24/2015,12.25,M,S,2
3268,33.25,2,2,2/24/2015,16.625,L,S,1
3269,47.5,3,3,2/24/2015,15.833333333333334,L,S,3
3270,20.25,1,1,2/24/2015,20.25,L,L,1
3271,20.75,1,1,2/24/2015,20.75,L,L,1
3272,33.95,2,2,2/24/2015,16.975,L,M,2
3273,39,2,2,2/24/2015,19.5,L,L,2
3274,33.25,2,2,2/24/2015,16.625,L,M,2
3275,25.5,1,1,2/24/2015,25.5,XL,XL,1
3276,29.25,2,2,2/24/2015,14.625,M,M,1
3277,18.5,1,1,2/24/2015,18.5,L,L,1
3278,56,4,4,2/24/2015,14,L,S,3
3279,33.5,2,2,2/24/2015,16.75,L,S,1
3280,67,4,4,2/24/2015,16.75,L,M,4
3281,43.5,3,3,2/24/2015,14.5,L,S,3
3282,16.5,1,1,2/24/2015,16.5,M,M,1
3283,47.9,2,3,2/25/2015,14.975,L,S,2
3284,10.5,1,1,2/25/2015,10.5,S,S,1
3285,16.75,1,1,2/25/2015,16.75,M,M,1
3286,57.5,4,4,2/25/2015,14.375,L,S,3
3287,31.5,2,2,2/25/2015,15.75,M,M,2
3288,62,3,3,2/25/2015,20.666666666666668,L,L,2
3289,80.75,5,5,2/25/2015,16.15,L,M,4
3290,46,3,3,2/25/2015,15.333333333333334,M,S,3
3291,12,1,1,2/25/2015,12,S,S,1
3292,233.7,13,14,2/25/2015,16.861538461538462,L,XL,4
3293,16.75,1,1,2/25/2015,16.75,M,M,1
3294,34.75,2,2,2/25/2015,17.375,L,M,2
3295,20.5,1,1,2/25/2015,20.5,L,L,1
3296,44.75,3,3,2/25/2015,14.916666666666666,M,S,2
3297,52.45,2,2,2/25/2015,26.225,M,XXL,2
3298,12.75,1,1,2/25/2015,12.75,S,S,1
3299,29.95,2,2,2/25/2015,14.975,L,S,1
3300,16.5,1,1,2/25/2015,16.5,L,L,1
3301,20.25,1,1,2/25/2015,20.25,L,L,1
3302,33.25,2,2,2/25/2015,16.625,L,S,2
3303,20.75,1,1,2/25/2015,20.75,L,L,1
3304,104.25,7,7,2/25/2015,14.892857142857142,L,S,3
3305,12.75,1,1,2/25/2015,12.75,S,S,1
3306,20.75,1,1,2/25/2015,20.75,L,L,1
3307,44.25,3,3,2/25/2015,14.75,L,S,2
3308,28.75,2,2,2/25/2015,14.375,M,S,1
3309,32.75,2,2,2/25/2015,16.375,L,S,2
3310,49.5,3,3,2/25/2015,16.5,L,S,2
3311,75.75,4,4,2/25/2015,18.9375,L,M,3
3312,36.5,2,2,2/25/2015,18.25,L,M,1
3313,16,1,1,2/25/2015,16,M,M,1
3314,40.95,3,3,2/25/2015,13.65,L,S,2
3315,28.25,2,2,2/25/2015,14.125,M,S,2
3316,16,1,1,2/25/2015,16,M,M,1
3317,35,2,2,2/25/2015,17.5,L,M,2
3318,32.75,2,2,2/25/2015,16.375,L,S,2
3319,16.25,1,1,2/25/2015,16.25,M,M,1
3320,32.75,2,2,2/25/2015,16.375,L,S,2
3321,63.2,4,4,2/25/2015,15.8,L,S,2
3322,67.75,4,4,2/25/2015,16.9375,L,S,3
3323,33.5,2,2,2/25/2015,16.75,L,M,1
3324,12.5,1,1,2/25/2015,12.5,S,S,1
3325,32.5,2,2,2/25/2015,16.25,L,S,2
3326,31,2,2,2/25/2015,15.5,L,S,2
3327,17.95,1,1,2/25/2015,17.95,L,L,1
3328,33.5,2,2,2/25/2015,16.75,M,M,2
3329,52.75,3,3,2/25/2015,17.583333333333332,L,M,3
3330,60.75,4,4,2/25/2015,15.1875,L,S,4
3331,16.5,1,1,2/25/2015,16.5,M,M,1
3332,20.25,1,1,2/25/2015,20.25,L,L,1
3333,12.75,1,1,2/25/2015,12.75,S,S,1
3334,38.45,2,2,2/25/2015,19.225,L,L,2
3335,25,2,2,2/25/2015,12.5,S,S,2
3336,16,1,1,2/25/2015,16,M,M,1
3337,54.25,4,4,2/25/2015,13.5625,M,S,2
3338,12,1,1,2/25/2015,12,S,S,1
3339,37.25,2,2,2/25/2015,18.625,L,M,2
3340,32.25,2,2,2/25/2015,16.125,L,S,2
3341,24,1,2,2/25/2015,12,S,S,1
3342,57.25,3,3,2/25/2015,19.083333333333332,L,M,1
3343,20.75,1,1,2/25/2015,20.75,L,L,1
3344,32.75,2,2,2/25/2015,16.375,M,M,2
3345,12,1,1,2/25/2015,12,S,S,1
3346,24.5,2,2,2/26/2015,12.25,S,S,2
3347,12,1,1,2/26/2015,12,S,S,1
3348,40.75,2,2,2/26/2015,20.375,L,L,2
3349,39.5,3,3,2/26/2015,13.166666666666666,M,S,2
3350,58.75,3,4,2/26/2015,14.166666666666666,L,S,2
3351,30.2,2,2,2/26/2015,15.1,L,S,2
3352,25.5,1,1,2/26/2015,25.5,XL,XL,1
3353,57.25,3,3,2/26/2015,19.083333333333332,L,M,3
3354,36.75,2,2,2/26/2015,18.375,L,L,2
3355,170,9,10,2/26/2015,17.055555555555557,L,S,4
3356,16.75,1,1,2/26/2015,16.75,M,M,1
3357,45.25,3,3,2/26/2015,15.083333333333334,M,S,3
3358,12.75,1,1,2/26/2015,12.75,S,S,1
3359,21,1,1,2/26/2015,21,L,L,1
3360,41.25,3,3,2/26/2015,13.75,M,S,3
3361,25.25,2,2,2/26/2015,12.625,S,S,1
3362,16.5,1,1,2/26/2015,16.5,L,L,1
3363,200.5,12,12,2/26/2015,16.708333333333332,L,S,4
3364,69.75,4,4,2/26/2015,17.4375,L,S,3
3365,17.95,1,1,2/26/2015,17.95,L,L,1
3366,40.75,3,3,2/26/2015,13.583333333333334,M,S,3
3367,12.5,1,1,2/26/2015,12.5,M,M,1
3368,12.5,1,1,2/26/2015,12.5,S,S,1
3369,41.5,3,3,2/26/2015,13.833333333333334,L,S,3
3370,34.5,3,3,2/26/2015,11.5,S,S,3
3371,69.5,4,4,2/26/2015,17.375,L,M,3
3372,64,4,4,2/26/2015,16,L,M,2
3373,37.25,2,2,2/26/2015,18.625,L,M,1
3374,41.25,2,2,2/26/2015,20.625,L,L,2
3375,12,1,1,2/26/2015,12,S,S,1
3376,12.75,1,1,2/26/2015,12.75,S,S,1
3377,16,1,1,2/26/2015,16,M,M,1
3378,12.5,1,1,2/26/2015,12.5,S,S,1
3379,33.5,2,2,2/26/2015,16.75,L,S,2
3380,41,2,2,2/26/2015,20.5,L,L,2
3381,36.25,2,2,2/26/2015,18.125,L,M,2
3382,49,3,3,2/26/2015,16.333333333333332,L,S,3
3383,12,1,1,2/26/2015,12,S,S,1
3384,55.25,4,4,2/26/2015,13.8125,M,S,3
3385,43.5,2,3,2/26/2015,13.5,M,S,2
3386,32.75,2,2,2/26/2015,16.375,L,S,2
3387,44.75,3,3,2/26/2015,14.916666666666666,M,S,2
3388,29.25,2,2,2/26/2015,14.625,M,M,2
3389,12.75,1,1,2/26/2015,12.75,S,S,1
3390,59.75,3,3,2/26/2015,19.916666666666668,L,XL,2
3391,73,4,4,2/26/2015,18.25,L,M,3
3392,76.9,3,4,2/26/2015,19.650000000000002,L,L,2
3393,16.75,1,1,2/26/2015,16.75,M,M,1
3394,49.25,3,3,2/26/2015,16.416666666666668,L,S,3
3395,30.5,2,2,2/26/2015,15.25,L,S,2
3396,20.5,1,1,2/26/2015,20.5,L,L,1
3397,33,2,2,2/26/2015,16.5,L,M,2
3398,66.75,4,4,2/26/2015,16.6875,L,M,2
3399,55,4,4,2/26/2015,13.75,M,S,2
3400,20.75,1,1,2/26/2015,20.75,L,L,1
3401,45.25,3,3,2/27/2015,15.083333333333334,L,S,3
3402,44.25,3,3,2/27/2015,14.75,M,S,2
3403,71.95,4,4,2/27/2015,17.9875,L,S,3
3404,33.25,2,2,2/27/2015,16.625,L,S,1
3405,20.75,1,1,2/27/2015,20.75,L,L,1
3406,33,2,2,2/27/2015,16.5,L,S,2
3407,20.75,1,1,2/27/2015,20.75,L,L,1
3408,20.75,1,1,2/27/2015,20.75,L,L,1
3409,37.25,2,2,2/27/2015,18.625,L,M,2
3410,35,2,2,2/27/2015,17.5,L,M,1
3411,16.5,1,1,2/27/2015,16.5,M,M,1
3412,85.75,5,5,2/27/2015,17.15,L,M,4
3413,60,4,4,2/27/2015,15,L,S,4
3414,11,1,1,2/27/2015,11,S,S,1
3415,65.25,4,4,2/27/2015,16.3125,L,S,3
3416,16.75,1,1,2/27/2015,16.75,M,M,1
3417,85.5,5,5,2/27/2015,17.1,L,S,3
3418,40.95,3,3,2/27/2015,13.65,L,S,3
3419,65,4,4,2/27/2015,16.25,L,S,3
3420,17.95,1,1,2/27/2015,17.95,L,L,1
3421,33,2,2,2/27/2015,16.5,M,M,2
3422,9.75,1,1,2/27/2015,9.75,S,S,1
3423,120.25,8,8,2/27/2015,15.03125,L,S,3
3424,69.75,4,4,2/27/2015,17.4375,L,M,4
3425,20.5,1,1,2/27/2015,20.5,L,L,1
3426,32.75,2,2,2/27/2015,16.375,L,S,2
3427,25.25,2,2,2/27/2015,12.625,M,S,2
3428,39.25,2,2,2/27/2015,19.625,L,L,2
3429,29,2,2,2/27/2015,14.5,M,S,2
3430,42,3,3,2/27/2015,14,L,S,2
3431,40,3,3,2/27/2015,13.333333333333334,L,S,2
3432,48,3,3,2/27/2015,16,L,S,3
3433,33.95,2,2,2/27/2015,16.975,L,M,1
3434,21.75,2,2,2/27/2015,10.875,S,S,1
3435,16.5,1,1,2/27/2015,16.5,M,M,1
3436,64.75,4,4,2/27/2015,16.1875,L,S,3
3437,38.25,2,2,2/27/2015,19.125,L,L,2
3438,12,1,1,2/27/2015,12,S,S,1
3439,21,1,1,2/27/2015,21,L,L,1
3440,70.25,4,4,2/27/2015,17.5625,L,S,2
3441,12,1,1,2/27/2015,12,S,S,1
3442,41.5,2,2,2/27/2015,20.75,L,L,2
3443,36.75,3,3,2/27/2015,12.25,M,S,2
3444,74.75,3,4,2/27/2015,18,L,S,2
3445,48.5,3,3,2/27/2015,16.166666666666668,L,S,2
3446,36.75,2,2,2/27/2015,18.375,L,M,2
3447,53.75,4,4,2/27/2015,13.4375,L,S,3
3448,61.5,4,4,2/27/2015,15.375,L,S,4
3449,66.25,3,4,2/27/2015,17.916666666666668,L,M,2
3450,49.75,3,3,2/27/2015,16.583333333333332,L,S,2
3451,35.75,2,2,2/27/2015,17.875,L,L,1
3452,57.25,3,3,2/27/2015,19.083333333333332,L,M,2
3453,20.75,1,1,2/27/2015,20.75,L,L,1
3454,70.95,4,4,2/27/2015,17.7375,L,S,3
3455,41.25,3,3,2/27/2015,13.75,M,S,3
3456,37.5,2,2,2/27/2015,18.75,L,M,1
3457,36.75,2,2,2/27/2015,18.375,L,M,2
3458,41,2,2,2/27/2015,20.5,L,L,2
3459,41.25,2,2,2/27/2015,20.625,L,L,2
3460,52.5,3,3,2/27/2015,17.5,L,S,2
3461,41,2,2,2/27/2015,20.5,L,L,1
3462,40.75,2,2,2/27/2015,20.375,L,L,2
3463,32.75,2,2,2/27/2015,16.375,L,S,2
3464,51.2,3,3,2/27/2015,17.066666666666666,L,M,3
3465,10.5,1,1,2/27/2015,10.5,S,S,1
3466,20.75,1,1,2/27/2015,20.75,L,L,1
3467,40.5,3,3,2/27/2015,13.5,M,S,2
3468,20.75,1,1,2/27/2015,20.75,L,L,1
3469,16.5,1,1,2/27/2015,16.5,M,M,1
3470,35.5,2,2,2/27/2015,17.75,L,M,1
3471,16.5,1,1,2/27/2015,16.5,M,M,1
3472,16.5,1,1,2/28/2015,16.5,M,M,1
3473,230.25,14,14,2/28/2015,16.446428571428573,L,S,4
3474,28.5,2,2,2/28/2015,14.25,M,S,2
3475,12.75,1,1,2/28/2015,12.75,S,S,1
3476,108.7,7,7,2/28/2015,15.528571428571428,L,S,3
3477,20.25,1,1,2/28/2015,20.25,L,L,1
3478,20.25,1,1,2/28/2015,20.25,L,L,1
3479,37,1,2,2/28/2015,18.5,L,L,1
3480,25.5,1,1,2/28/2015,25.5,XL,XL,1
3481,12.5,1,1,2/28/2015,12.5,S,S,1
3482,45.5,3,3,2/28/2015,15.166666666666666,M,S,2
3483,81.5,4,4,2/28/2015,20.375,L,XL,3
3484,36.5,2,2,2/28/2015,18.25,L,M,1
3485,20.75,1,1,2/28/2015,20.75,L,L,1
3486,12,1,1,2/28/2015,12,S,S,1
3487,23.65,1,1,2/28/2015,23.65,S,S,1
3488,39.25,2,2,2/28/2015,19.625,L,L,2
3489,20.75,1,1,2/28/2015,20.75,L,L,1
3490,50.25,3,3,2/28/2015,16.75,L,M,3
3491,17.5,1,1,2/28/2015,17.5,L,L,1
3492,41,2,2,2/28/2015,20.5,L,L,2
3493,66.75,4,4,2/28/2015,16.6875,L,S,4
3494,49.25,3,3,2/28/2015,16.416666666666668,L,S,3
3495,29.95,2,2,2/28/2015,14.975,L,S,1
3496,43.75,3,3,2/28/2015,14.583333333333334,L,S,2
3497,49.25,3,3,2/28/2015,16.416666666666668,L,S,2
3498,16,1,1,2/28/2015,16,M,M,1
3499,40.5,3,3,2/28/2015,13.5,L,S,2
3500,45.25,3,3,2/28/2015,15.083333333333334,M,S,3
3501,50.95,3,3,2/28/2015,16.983333333333334,L,M,2
3502,66.5,4,4,2/28/2015,16.625,L,S,2
3503,39.45,3,3,2/28/2015,13.15,L,S,2
3504,32.75,2,2,2/28/2015,16.375,L,S,2
3505,45.25,3,3,2/28/2015,15.083333333333334,L,S,2
3506,29,2,2,2/28/2015,14.5,M,S,2
3507,33,2,2,2/28/2015,16.5,M,M,1
3508,50.25,3,3,2/28/2015,16.75,L,S,2
3509,80.2,4,4,2/28/2015,20.05,L,XL,2
3510,61.75,4,4,2/28/2015,15.4375,L,S,3
3511,61.25,4,4,2/28/2015,15.3125,L,S,3
3512,62.75,4,4,2/28/2015,15.6875,L,S,2
3513,16,1,1,2/28/2015,16,M,M,1
3514,41,2,2,2/28/2015,20.5,L,L,2
3515,20.25,1,1,2/28/2015,20.25,L,L,1
3516,66,4,4,2/28/2015,16.5,L,S,4
3517,28.5,2,2,2/28/2015,14.25,M,S,2
3518,28.75,2,2,2/28/2015,14.375,M,S,2
3519,36.45,2,2,2/28/2015,18.225,L,L,1
3520,36.25,2,2,2/28/2015,18.125,L,M,1
3521,31.75,2,2,2/28/2015,15.875,L,M,2
3522,51.25,4,4,2/28/2015,12.8125,M,S,3
3523,16,1,1,2/28/2015,16,M,M,1
3524,44,3,3,2/28/2015,14.666666666666666,M,S,2
3525,49.75,3,3,2/28/2015,16.583333333333332,L,S,2
3526,16.5,1,1,2/28/2015,16.5,L,L,1
3527,52,3,3,2/28/2015,17.333333333333332,M,XL,1
3528,73.5,4,4,2/28/2015,18.375,L,S,2
3529,37,2,2,2/28/2015,18.5,L,M,2
3530,40,3,3,2/28/2015,13.333333333333334,M,S,2
3531,12.5,1,1,3/1/2015,12.5,M,M,1
3532,12.75,1,1,3/1/2015,12.75,S,S,1
3533,54.7,3,3,3/1/2015,18.233333333333334,L,M,2
3534,41.5,2,2,3/1/2015,20.75,L,L,1
3535,24,2,2,3/1/2015,12,S,S,1
3536,20.25,1,1,3/1/2015,20.25,L,L,1
3537,68.25,4,4,3/1/2015,17.0625,L,S,3
3538,57.75,4,4,3/1/2015,14.4375,L,S,2
3539,77,5,5,3/1/2015,15.4,M,S,4
3540,12.5,1,1,3/1/2015,12.5,M,M,1
3541,16,1,1,3/1/2015,16,M,M,1
3542,12,1,1,3/1/2015,12,S,S,1
3543,18.5,1,1,3/1/2015,18.5,L,L,1
3544,30.5,2,2,3/1/2015,15.25,L,S,1
3545,32.75,2,2,3/1/2015,16.375,L,S,1
3546,64,4,4,3/1/2015,16,L,S,3
3547,28.75,2,2,3/1/2015,14.375,M,S,2
3548,37,2,2,3/1/2015,18.5,L,M,2
3549,30.45,2,2,3/1/2015,15.225,L,S,2
3550,28.5,2,2,3/1/2015,14.25,M,S,2
3551,12,1,1,3/1/2015,12,S,S,1
3552,43.75,3,3,3/1/2015,14.583333333333334,M,M,3
3553,34.5,2,2,3/1/2015,17.25,L,M,2
3554,12.5,1,1,3/1/2015,12.5,S,S,1
3555,68.25,4,4,3/1/2015,17.0625,L,S,3
3556,41.25,2,2,3/1/2015,20.625,L,L,2
3557,20.75,1,1,3/1/2015,20.75,L,L,1
3558,36.75,2,2,3/1/2015,18.375,L,M,2
3559,60,4,4,3/1/2015,15,M,S,2
3560,32.25,2,2,3/1/2015,16.125,L,S,2
3561,31.75,2,2,3/1/2015,15.875,L,M,2
3562,29.5,2,2,3/1/2015,14.75,M,S,2
3563,16.5,1,1,3/1/2015,16.5,M,M,1
3564,37,2,2,3/1/2015,18.5,L,M,1
3565,20.25,1,1,3/1/2015,20.25,L,L,1
3566,29.25,2,2,3/1/2015,14.625,L,S,2
3567,20.25,1,1,3/1/2015,20.25,L,L,1
3568,32.75,2,2,3/1/2015,16.375,L,S,2
3569,12,1,1,3/1/2015,12,S,S,1
3570,30.5,2,2,3/1/2015,15.25,L,S,2
3571,52.75,3,3,3/1/2015,17.583333333333332,L,XL,1
3572,16.5,1,1,3/1/2015,16.5,M,M,1
3573,52.75,3,3,3/1/2015,17.583333333333332,L,M,2
3574,46.9,3,3,3/1/2015,15.633333333333333,S,S,3
3575,20.25,1,1,3/1/2015,20.25,L,L,1
3576,46.5,3,3,3/1/2015,15.5,L,S,3
3577,20.75,1,1,3/1/2015,20.75,L,L,1
3578,16.75,1,1,3/1/2015,16.75,M,M,1
3579,24,2,2,3/1/2015,12,S,S,1
3580,11,1,1,3/2/2015,11,S,S,1
